noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
saltpepper15,popolar,mini,20,wst,wst_popolar_k20_WithModel,0.7333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_mean_3, R_wst_mean_7, R_wst_mean_72, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_7, B_wst_mean_31, B_wst_mean_37, B_wst_mean_62, B_wst_mean_68, B_wst_mean_72, B_wst_std_0, B_wst_std_7, B_wst_std_31, B_wst_std_36, B_wst_std_37, B_wst_std_43, B_wst_std_72","0.7496022496022501, 0.47542476042476123, 0.38991970991971026, 0.4640947940947946, 0.8060067710067715, 0.9004512154512161, 0.8181496281496285, 0.4472501572501577, 0.3767427017427021, 0.4717210567210568, 0.37703537203537274, 0.4532530432530437, 0.6305281755281762, 0.6411895511895516, 0.5062953712953715, 0.48494856994856983, 0.4048932548932551, 0.4127503977503979, 0.4116873866873869, 0.4511101861101865","0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666"
saltpepper15,popolar,mini,20,hybrid,hybrid_popolar_k20_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/mini/k20/hybrid/experiment_report_with_model.json,"R_mean, R_skew, R_cv, R_p25, R_p50, R_iqr, G_kurt, G_p25, G_iqr, B_mean, B_skew, B_cv, B_p25, B_p50, R_wst_mean_0, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_72, B_wst_std_0","0.7334911384911391, 0.8329355829355836, 0.6627215377215381, 0.9009274059274064, 0.6316104266104272, 0.9571178821178825, 0.8820385170385174, 0.8384911384911387, 1.0271178821178826, 0.8274088874088876, 0.952673437673438, 0.8472518222518226, 1.0793401043401047, 0.8468244718244722, 0.8884911384911387, 0.8187051837051842, 0.8909274059274062, 0.9792607392607395, 0.6638615088615094, 0.6896022496022498","1.0, 1.0, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,2,advanced_stats,advanced_stats_popolar_k2_WithModel,1.0,0.0,10,45,54,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k2/advanced_stats/experiment_report_with_model.json,"R_iqr, G_iqr","1.1082006038038101, 1.1082006038038101","1.0, 1.0, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,2,wst,wst_popolar_k2_WithModel,0.9333333333333332,0.054433105395181765,10,45,486,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9231482487514551, 1.018046837816711","1.0, 0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888"
saltpepper15,popolar,small,2,hybrid,hybrid_popolar_k2_WithModel,1.0,0.0,10,45,540,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k2/hybrid/experiment_report_with_model.json,"R_iqr, G_iqr","1.1082006038038101, 1.1082006038038101","1.0, 1.0, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,5,advanced_stats,advanced_stats_popolar_k5_WithModel,1.0,0.0,10,45,54,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k5/advanced_stats/experiment_report_with_model.json,"R_p25, R_iqr, G_iqr, B_p25, B_iqr","0.9906020821366608, 1.1082006038038101, 1.1082006038038101, 1.060654992189571, 0.9529477611490065","1.0, 1.0, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,5,wst,wst_popolar_k5_WithModel,0.9333333333333332,0.05443310539518176,10,45,486,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k5/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_std_0","0.7666701281066681, 0.9231482487514551, 1.018046837816711, 0.8223683931676784, 0.7913686725962341","0.8888888888888888, 0.8888888888888888, 1.0, 1.0, 0.8888888888888888"
saltpepper15,popolar,small,5,hybrid,hybrid_popolar_k5_WithModel,0.9777777777777779,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k5/hybrid/experiment_report_with_model.json,"R_p25, R_iqr, G_iqr, B_p25, G_wst_std_0","1.000787267321846, 1.1082006038038101, 1.1082006038038101, 1.060654992189571, 1.018046837816711","1.0, 0.8888888888888888, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,10,advanced_stats,advanced_stats_popolar_k10_WithModel,1.0,0.0,10,45,54,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k10/advanced_stats/experiment_report_with_model.json,"R_skew, R_cv, R_p25, R_iqr, G_kurt, G_iqr, B_skew, B_cv, B_p25, B_iqr","0.8181405404104136, 0.8107689613721678, 1.000787267321846, 1.1082006038038101, 0.8132397930096662, 1.1082006038038101, 0.8442827750820598, 0.8636861446367334, 1.060654992189571, 0.9529477611490065","1.0, 1.0, 1.0, 1.0, 1.0"
saltpepper15,popolar,small,10,wst,wst_popolar_k10_WithModel,0.9333333333333332,0.0888888888888889,10,45,486,/home/brusc/Projects/random_forest/experiments/s&p/dataset_rgb_salt_and_pepper_15/popolar/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_std_0, G_wst_mean_0, G_wst_mean_8, G_wst_std_0, B_wst_mean_0, B_wst_mean_33, B_wst_mean_64, B_wst_std_0, B_wst_std_2","0.7666701281066681, 0.9231482487514551, 0.5554083613241618, 0.3288066689919189, 1.018046837816711, 0.8223683931676784, 0.43118962995701104, 0.4618165749354406, 0.7913686725962341, 0.379344497040663","0.8888888888888888, 0.7777777777777778, 1.0, 1.0, 1.0"
